HLA_Class,HLA_FourDigits
ClassII,DQA1_0108-DQB1_0309
ClassII,DQA1_0108-DQB1_0310
ClassII,DQA1_0108-DQB1_0311
ClassII,DQA1_0108-DQB1_0312
ClassII,DQA1_0108-DQB1_0313
ClassII,DQA1_0108-DQB1_0314
ClassII,DQA1_0108-DQB1_0315
ClassII,DQA1_0108-DQB1_0316
ClassII,DQA1_0108-DQB1_0317
ClassII,DQA1_0108-DQB1_0318
ClassII,DQA1_0108-DQB1_0319
ClassII,DQA1_0108-DQB1_0320
ClassII,DQA1_0108-DQB1_0321
ClassII,DQA1_0108-DQB1_0322
ClassII,DQA1_0108-DQB1_0323
ClassII,DQA1_0108-DQB1_0324
ClassII,DQA1_0108-DQB1_0325
ClassII,DQA1_0108-DQB1_0326
ClassII,DQA1_0108-DQB1_0327
ClassII,DQA1_0108-DQB1_0328
ClassII,DQA1_0108-DQB1_0329
ClassII,DQA1_0108-DQB1_0330
ClassII,DQA1_0108-DQB1_0331
ClassII,DQA1_0108-DQB1_0332
ClassII,DQA1_0108-DQB1_0333
ClassII,DQA1_0108-DQB1_0334
ClassII,DQA1_0108-DQB1_0335
ClassII,DQA1_0108-DQB1_0336
ClassII,DQA1_0108-DQB1_0337
ClassII,DQA1_0108-DQB1_0338
ClassII,DQA1_0108-DQB1_0401
ClassII,DQA1_0108-DQB1_0402
ClassII,DQA1_0108-DQB1_0403
ClassII,DQA1_0108-DQB1_0404
ClassII,DQA1_0108-DQB1_0405
ClassII,DQA1_0108-DQB1_0406
ClassII,DQA1_0108-DQB1_0407
ClassII,DQA1_0108-DQB1_0408
ClassII,DQA1_0108-DQB1_0501
ClassII,DQA1_0108-DQB1_0502
ClassII,DQA1_0108-DQB1_0503
ClassII,DQA1_0108-DQB1_0505
ClassII,DQA1_0108-DQB1_0506
ClassII,DQA1_0108-DQB1_0507
ClassII,DQA1_0108-DQB1_0508
ClassII,DQA1_0108-DQB1_0509
ClassII,DQA1_0108-DQB1_0510
ClassII,DQA1_0108-DQB1_0511
ClassII,DQA1_0108-DQB1_0512
ClassII,DQA1_0108-DQB1_0513
ClassII,DQA1_0108-DQB1_0514
ClassII,DQA1_0108-DQB1_0601
ClassII,DQA1_0108-DQB1_0602
ClassII,DQA1_0108-DQB1_0603
ClassII,DQA1_0108-DQB1_0604
ClassII,DQA1_0108-DQB1_0607
ClassII,DQA1_0108-DQB1_0608
ClassII,DQA1_0108-DQB1_0609
ClassII,DQA1_0108-DQB1_0610
ClassII,DQA1_0108-DQB1_0611
ClassII,DQA1_0108-DQB1_0612
ClassII,DQA1_0108-DQB1_0614
ClassII,DQA1_0108-DQB1_0615
ClassII,DQA1_0108-DQB1_0616
ClassII,DQA1_0108-DQB1_0617
ClassII,DQA1_0108-DQB1_0618
ClassII,DQA1_0108-DQB1_0619
ClassII,DQA1_0108-DQB1_0621
ClassII,DQA1_0108-DQB1_0622
ClassII,DQA1_0108-DQB1_0623
ClassII,DQA1_0108-DQB1_0624
ClassII,DQA1_0108-DQB1_0625
ClassII,DQA1_0108-DQB1_0627
ClassII,DQA1_0108-DQB1_0628
ClassII,DQA1_0108-DQB1_0629
ClassII,DQA1_0108-DQB1_0630
ClassII,DQA1_0108-DQB1_0631
ClassII,DQA1_0108-DQB1_0632
ClassII,DQA1_0108-DQB1_0633
ClassII,DQA1_0108-DQB1_0634
ClassII,DQA1_0108-DQB1_0635
ClassII,DQA1_0108-DQB1_0636
ClassII,DQA1_0108-DQB1_0637
ClassII,DQA1_0108-DQB1_0638
ClassII,DQA1_0108-DQB1_0639
ClassII,DQA1_0108-DQB1_0640
ClassII,DQA1_0108-DQB1_0641
ClassII,DQA1_0108-DQB1_0642
ClassII,DQA1_0108-DQB1_0643
ClassII,DQA1_0108-DQB1_0644
ClassII,DQA1_0109-DQB1_0201
ClassII,DQA1_0109-DQB1_0202
ClassII,DQA1_0109-DQB1_0203
ClassII,DQA1_0109-DQB1_0204
ClassII,DQA1_0109-DQB1_0205
ClassII,DQA1_0109-DQB1_0206
ClassII,DQA1_0109-DQB1_0301
ClassII,DQA1_0109-DQB1_0302
ClassII,DQA1_0109-DQB1_0303
ClassII,DQA1_0109-DQB1_0304
ClassII,DQA1_0109-DQB1_0305
ClassII,DQA1_0109-DQB1_0306
ClassII,DQA1_0109-DQB1_0307
ClassII,DQA1_0109-DQB1_0308
ClassII,DQA1_0109-DQB1_0309
ClassII,DQA1_0109-DQB1_0310
ClassII,DQA1_0109-DQB1_0311
ClassII,DQA1_0109-DQB1_0312
ClassII,DQA1_0109-DQB1_0313
ClassII,DQA1_0109-DQB1_0314
ClassII,DQA1_0109-DQB1_0315
ClassII,DQA1_0109-DQB1_0316
ClassII,DQA1_0109-DQB1_0317
ClassII,DQA1_0109-DQB1_0318
ClassII,DQA1_0109-DQB1_0319
ClassII,DQA1_0109-DQB1_0320
ClassII,DQA1_0109-DQB1_0321
ClassII,DQA1_0109-DQB1_0322
ClassII,DQA1_0109-DQB1_0323
ClassII,DQA1_0109-DQB1_0324
ClassII,DQA1_0109-DQB1_0325
ClassII,DQA1_0109-DQB1_0326
ClassII,DQA1_0109-DQB1_0327
ClassII,DQA1_0109-DQB1_0328
ClassII,DQA1_0109-DQB1_0329
ClassII,DQA1_0109-DQB1_0330
ClassII,DQA1_0109-DQB1_0331
ClassII,DQA1_0109-DQB1_0332
ClassII,DQA1_0109-DQB1_0333
ClassII,DQA1_0109-DQB1_0334
ClassII,DQA1_0109-DQB1_0335
ClassII,DQA1_0109-DQB1_0336
ClassII,DQA1_0109-DQB1_0337
ClassII,DQA1_0109-DQB1_0338
ClassII,DQA1_0109-DQB1_0401
ClassII,DQA1_0109-DQB1_0402
ClassII,DQA1_0109-DQB1_0403
ClassII,DQA1_0109-DQB1_0404
ClassII,DQA1_0109-DQB1_0405
ClassII,DQA1_0109-DQB1_0406
ClassII,DQA1_0109-DQB1_0407
ClassII,DQA1_0109-DQB1_0408
ClassII,DQA1_0109-DQB1_0501
ClassII,DQA1_0109-DQB1_0502
ClassII,DQA1_0109-DQB1_0503
ClassII,DQA1_0109-DQB1_0505
ClassII,DQA1_0109-DQB1_0506
ClassII,DQA1_0109-DQB1_0507
ClassII,DQA1_0109-DQB1_0508
ClassII,DQA1_0109-DQB1_0509
ClassII,DQA1_0109-DQB1_0510
ClassII,DQA1_0109-DQB1_0511
ClassII,DQA1_0109-DQB1_0512
ClassII,DQA1_0109-DQB1_0513
ClassII,DQA1_0109-DQB1_0514
ClassII,DQA1_0109-DQB1_0601
ClassII,DQA1_0109-DQB1_0602
ClassII,DQA1_0109-DQB1_0603
ClassII,DQA1_0109-DQB1_0604
ClassII,DQA1_0109-DQB1_0607
ClassII,DQA1_0109-DQB1_0608
ClassII,DQA1_0109-DQB1_0609
ClassII,DQA1_0109-DQB1_0610
ClassII,DQA1_0109-DQB1_0611
ClassII,DQA1_0109-DQB1_0612
ClassII,DQA1_0109-DQB1_0614
ClassII,DQA1_0109-DQB1_0615
ClassII,DQA1_0109-DQB1_0616
ClassII,DQA1_0109-DQB1_0617
ClassII,DQA1_0109-DQB1_0618
ClassII,DQA1_0109-DQB1_0619
ClassII,DQA1_0109-DQB1_0621
ClassII,DQA1_0109-DQB1_0622
ClassII,DQA1_0109-DQB1_0623
ClassII,DQA1_0109-DQB1_0624
ClassII,DQA1_0109-DQB1_0625
ClassII,DQA1_0109-DQB1_0627
ClassII,DQA1_0109-DQB1_0628
ClassII,DQA1_0109-DQB1_0629
ClassII,DQA1_0109-DQB1_0630
ClassII,DQA1_0109-DQB1_0631
ClassII,DQA1_0109-DQB1_0632
ClassII,DQA1_0109-DQB1_0633
ClassII,DQA1_0109-DQB1_0634
ClassII,DQA1_0109-DQB1_0635
ClassII,DQA1_0109-DQB1_0636
ClassII,DQA1_0109-DQB1_0637
ClassII,DQA1_0109-DQB1_0638
ClassII,DQA1_0109-DQB1_0639
ClassII,DQA1_0109-DQB1_0640
ClassII,DQA1_0109-DQB1_0641
ClassII,DQA1_0109-DQB1_0642
ClassII,DQA1_0109-DQB1_0643
ClassII,DQA1_0109-DQB1_0644
ClassII,DQA1_0201-DQB1_0201
ClassII,DQA1_0201-DQB1_0202
ClassII,DQA1_0201-DQB1_0203
ClassII,DQA1_0201-DQB1_0204
ClassII,DQA1_0201-DQB1_0205
ClassII,DQA1_0201-DQB1_0206
ClassII,DQA1_0201-DQB1_0301
ClassII,DQA1_0201-DQB1_0302
ClassII,DQA1_0201-DQB1_0303
ClassII,DQA1_0201-DQB1_0304
ClassII,DQA1_0201-DQB1_0305
ClassII,DQA1_0201-DQB1_0306
ClassII,DQA1_0201-DQB1_0307
ClassII,DQA1_0201-DQB1_0308
ClassII,DQA1_0201-DQB1_0309
ClassII,DQA1_0201-DQB1_0310
ClassII,DQA1_0201-DQB1_0311
ClassII,DQA1_0201-DQB1_0312
ClassII,DQA1_0201-DQB1_0313
ClassII,DQA1_0201-DQB1_0314
ClassII,DQA1_0201-DQB1_0315
ClassII,DQA1_0201-DQB1_0316
ClassII,DQA1_0201-DQB1_0317
ClassII,DQA1_0201-DQB1_0318
ClassII,DQA1_0201-DQB1_0319
ClassII,DQA1_0201-DQB1_0320
ClassII,DQA1_0201-DQB1_0321
ClassII,DQA1_0201-DQB1_0322
ClassII,DQA1_0201-DQB1_0323
ClassII,DQA1_0201-DQB1_0324
ClassII,DQA1_0201-DQB1_0325
ClassII,DQA1_0201-DQB1_0326
ClassII,DQA1_0201-DQB1_0327
ClassII,DQA1_0201-DQB1_0328
ClassII,DQA1_0201-DQB1_0329
ClassII,DQA1_0201-DQB1_0330
ClassII,DQA1_0201-DQB1_0331
ClassII,DQA1_0201-DQB1_0332
ClassII,DQA1_0201-DQB1_0333
ClassII,DQA1_0201-DQB1_0334
ClassII,DQA1_0201-DQB1_0335
ClassII,DQA1_0201-DQB1_0336
ClassII,DQA1_0201-DQB1_0337
ClassII,DQA1_0201-DQB1_0338
ClassII,DQA1_0201-DQB1_0401
ClassII,DQA1_0201-DQB1_0402
ClassII,DQA1_0201-DQB1_0403
ClassII,DQA1_0201-DQB1_0404
ClassII,DQA1_0201-DQB1_0405
ClassII,DQA1_0201-DQB1_0406
ClassII,DQA1_0201-DQB1_0407
ClassII,DQA1_0201-DQB1_0408
ClassII,DQA1_0201-DQB1_0501
ClassII,DQA1_0201-DQB1_0502
ClassII,DQA1_0201-DQB1_0503
ClassII,DQA1_0201-DQB1_0505
ClassII,DQA1_0201-DQB1_0506
ClassII,DQA1_0201-DQB1_0507
ClassII,DQA1_0201-DQB1_0508
ClassII,DQA1_0201-DQB1_0509
ClassII,DQA1_0201-DQB1_0510
ClassII,DQA1_0201-DQB1_0511
ClassII,DQA1_0201-DQB1_0512
ClassII,DQA1_0201-DQB1_0513
ClassII,DQA1_0201-DQB1_0514
ClassII,DQA1_0201-DQB1_0601
ClassII,DQA1_0201-DQB1_0602
ClassII,DQA1_0201-DQB1_0603
ClassII,DQA1_0201-DQB1_0604
ClassII,DQA1_0201-DQB1_0607
ClassII,DQA1_0201-DQB1_0608
ClassII,DQA1_0201-DQB1_0609
ClassII,DQA1_0201-DQB1_0610
ClassII,DQA1_0201-DQB1_0611
ClassII,DQA1_0201-DQB1_0612
ClassII,DQA1_0201-DQB1_0614
ClassII,DQA1_0201-DQB1_0615
ClassII,DQA1_0201-DQB1_0616
ClassII,DQA1_0201-DQB1_0617
ClassII,DQA1_0201-DQB1_0618
ClassII,DQA1_0201-DQB1_0619
ClassII,DQA1_0201-DQB1_0621
ClassII,DQA1_0201-DQB1_0622
ClassII,DQA1_0201-DQB1_0623
ClassII,DQA1_0201-DQB1_0624
ClassII,DQA1_0201-DQB1_0625
ClassII,DQA1_0201-DQB1_0627
ClassII,DQA1_0201-DQB1_0628
ClassII,DQA1_0201-DQB1_0629
ClassII,DQA1_0201-DQB1_0630
ClassII,DQA1_0201-DQB1_0631
ClassII,DQA1_0201-DQB1_0632
ClassII,DQA1_0201-DQB1_0633
ClassII,DQA1_0201-DQB1_0634
ClassII,DQA1_0201-DQB1_0635
ClassII,DQA1_0201-DQB1_0636
ClassII,DQA1_0201-DQB1_0637
ClassII,DQA1_0201-DQB1_0638
ClassII,DQA1_0201-DQB1_0639
ClassII,DQA1_0201-DQB1_0640
ClassII,DQA1_0201-DQB1_0641
ClassII,DQA1_0201-DQB1_0642
ClassII,DQA1_0201-DQB1_0643
ClassII,DQA1_0201-DQB1_0644
ClassII,DQA1_0301-DQB1_0201
ClassII,DQA1_0301-DQB1_0202
ClassII,DQA1_0301-DQB1_0203
ClassII,DQA1_0301-DQB1_0204
ClassII,DQA1_0301-DQB1_0205
ClassII,DQA1_0301-DQB1_0206
ClassII,DQA1_0301-DQB1_0301
ClassII,DQA1_0301-DQB1_0302
ClassII,DQA1_0301-DQB1_0303
ClassII,DQA1_0301-DQB1_0304
ClassII,DQA1_0301-DQB1_0305
ClassII,DQA1_0301-DQB1_0306
ClassII,DQA1_0301-DQB1_0307
ClassII,DQA1_0301-DQB1_0308
ClassII,DQA1_0301-DQB1_0309
ClassII,DQA1_0301-DQB1_0310
ClassII,DQA1_0301-DQB1_0311
ClassII,DQA1_0301-DQB1_0312
ClassII,DQA1_0301-DQB1_0313
ClassII,DQA1_0301-DQB1_0314
ClassII,DQA1_0301-DQB1_0315
ClassII,DQA1_0301-DQB1_0316
ClassII,DQA1_0301-DQB1_0317
ClassII,DQA1_0301-DQB1_0318
ClassII,DQA1_0301-DQB1_0319
ClassII,DQA1_0301-DQB1_0320
ClassII,DQA1_0301-DQB1_0321
ClassII,DQA1_0301-DQB1_0322
ClassII,DQA1_0301-DQB1_0323
ClassII,DQA1_0301-DQB1_0324
ClassII,DQA1_0301-DQB1_0325
ClassII,DQA1_0301-DQB1_0326
ClassII,DQA1_0301-DQB1_0327
ClassII,DQA1_0301-DQB1_0328
ClassII,DQA1_0301-DQB1_0329
ClassII,DQA1_0301-DQB1_0330
ClassII,DQA1_0301-DQB1_0331
ClassII,DQA1_0301-DQB1_0332
ClassII,DQA1_0301-DQB1_0333
ClassII,DQA1_0301-DQB1_0334
ClassII,DQA1_0301-DQB1_0335
ClassII,DQA1_0301-DQB1_0336
ClassII,DQA1_0301-DQB1_0337
ClassII,DQA1_0301-DQB1_0338
ClassII,DQA1_0301-DQB1_0401
ClassII,DQA1_0301-DQB1_0402
ClassII,DQA1_0301-DQB1_0403
ClassII,DQA1_0301-DQB1_0404
ClassII,DQA1_0301-DQB1_0405
ClassII,DQA1_0301-DQB1_0406
ClassII,DQA1_0301-DQB1_0407
ClassII,DQA1_0301-DQB1_0408
ClassII,DQA1_0301-DQB1_0501
ClassII,DQA1_0301-DQB1_0502
ClassII,DQA1_0301-DQB1_0503
ClassII,DQA1_0301-DQB1_0505
ClassII,DQA1_0301-DQB1_0506
ClassII,DQA1_0301-DQB1_0507
ClassII,DQA1_0301-DQB1_0508
ClassII,DQA1_0301-DQB1_0509
ClassII,DQA1_0301-DQB1_0510
ClassII,DQA1_0301-DQB1_0511
ClassII,DQA1_0301-DQB1_0512
ClassII,DQA1_0301-DQB1_0513
ClassII,DQA1_0301-DQB1_0514
ClassII,DQA1_0301-DQB1_0601
ClassII,DQA1_0301-DQB1_0602
ClassII,DQA1_0301-DQB1_0603
ClassII,DQA1_0301-DQB1_0604
ClassII,DQA1_0301-DQB1_0607
ClassII,DQA1_0301-DQB1_0608
ClassII,DQA1_0301-DQB1_0609
ClassII,DQA1_0301-DQB1_0610
ClassII,DQA1_0301-DQB1_0611
ClassII,DQA1_0301-DQB1_0612
ClassII,DQA1_0301-DQB1_0614
ClassII,DQA1_0301-DQB1_0615
ClassII,DQA1_0301-DQB1_0616
ClassII,DQA1_0301-DQB1_0617
ClassII,DQA1_0301-DQB1_0618
ClassII,DQA1_0301-DQB1_0619
ClassII,DQA1_0301-DQB1_0621
ClassII,DQA1_0301-DQB1_0622
ClassII,DQA1_0301-DQB1_0623
ClassII,DQA1_0301-DQB1_0624
ClassII,DQA1_0301-DQB1_0625
ClassII,DQA1_0301-DQB1_0627
ClassII,DQA1_0301-DQB1_0628
ClassII,DQA1_0301-DQB1_0629
ClassII,DQA1_0301-DQB1_0630
ClassII,DQA1_0301-DQB1_0631
ClassII,DQA1_0301-DQB1_0632
ClassII,DQA1_0301-DQB1_0633
ClassII,DQA1_0301-DQB1_0634
ClassII,DQA1_0301-DQB1_0635
ClassII,DQA1_0301-DQB1_0636
ClassII,DQA1_0301-DQB1_0637
ClassII,DQA1_0301-DQB1_0638
ClassII,DQA1_0301-DQB1_0639
ClassII,DQA1_0301-DQB1_0640
ClassII,DQA1_0301-DQB1_0641
ClassII,DQA1_0301-DQB1_0642
ClassII,DQA1_0301-DQB1_0643
ClassII,DQA1_0301-DQB1_0644
ClassII,DQA1_0302-DQB1_0201
ClassII,DQA1_0302-DQB1_0202
ClassII,DQA1_0302-DQB1_0203
ClassII,DQA1_0302-DQB1_0204
ClassII,DQA1_0302-DQB1_0205
ClassII,DQA1_0302-DQB1_0206
ClassII,DQA1_0302-DQB1_0301
ClassII,DQA1_0302-DQB1_0302
ClassII,DQA1_0302-DQB1_0303
ClassII,DQA1_0302-DQB1_0304
ClassII,DQA1_0302-DQB1_0305
ClassII,DQA1_0302-DQB1_0306
ClassII,DQA1_0302-DQB1_0307
ClassII,DQA1_0302-DQB1_0308
ClassII,DQA1_0302-DQB1_0309
ClassII,DQA1_0302-DQB1_0310
ClassII,DQA1_0302-DQB1_0311
ClassII,DQA1_0302-DQB1_0312
ClassII,DQA1_0302-DQB1_0313
ClassII,DQA1_0302-DQB1_0314
ClassII,DQA1_0302-DQB1_0315
ClassII,DQA1_0302-DQB1_0316
ClassII,DQA1_0302-DQB1_0317
ClassII,DQA1_0302-DQB1_0318
ClassII,DQA1_0302-DQB1_0319
ClassII,DQA1_0302-DQB1_0320
ClassII,DQA1_0302-DQB1_0321
ClassII,DQA1_0302-DQB1_0322
ClassII,DQA1_0302-DQB1_0323
ClassII,DQA1_0302-DQB1_0324
ClassII,DQA1_0302-DQB1_0325
ClassII,DQA1_0302-DQB1_0326
ClassII,DQA1_0302-DQB1_0327
ClassII,DQA1_0302-DQB1_0328
ClassII,DQA1_0302-DQB1_0329
ClassII,DQA1_0302-DQB1_0330
ClassII,DQA1_0302-DQB1_0331
ClassII,DQA1_0302-DQB1_0332
ClassII,DQA1_0302-DQB1_0333
ClassII,DQA1_0302-DQB1_0334
ClassII,DQA1_0302-DQB1_0335
ClassII,DQA1_0302-DQB1_0336
ClassII,DQA1_0302-DQB1_0337
ClassII,DQA1_0302-DQB1_0338
ClassII,DQA1_0302-DQB1_0401
ClassII,DQA1_0302-DQB1_0402
ClassII,DQA1_0302-DQB1_0403
ClassII,DQA1_0302-DQB1_0404
ClassII,DQA1_0302-DQB1_0405
ClassII,DQA1_0302-DQB1_0406
ClassII,DQA1_0302-DQB1_0407
ClassII,DQA1_0302-DQB1_0408
ClassII,DQA1_0302-DQB1_0501
ClassII,DQA1_0302-DQB1_0502
ClassII,DQA1_0302-DQB1_0503
ClassII,DQA1_0302-DQB1_0505
ClassII,DQA1_0302-DQB1_0506
ClassII,DQA1_0302-DQB1_0507
ClassII,DQA1_0302-DQB1_0508
ClassII,DQA1_0302-DQB1_0509
ClassII,DQA1_0302-DQB1_0510
ClassII,DQA1_0302-DQB1_0511
ClassII,DQA1_0302-DQB1_0512
ClassII,DQA1_0302-DQB1_0513
ClassII,DQA1_0302-DQB1_0514
ClassII,DQA1_0302-DQB1_0601
ClassII,DQA1_0302-DQB1_0602
ClassII,DQA1_0302-DQB1_0603
ClassII,DQA1_0302-DQB1_0604
ClassII,DQA1_0302-DQB1_0607
ClassII,DQA1_0302-DQB1_0608
ClassII,DQA1_0302-DQB1_0609
ClassII,DQA1_0302-DQB1_0610
ClassII,DQA1_0302-DQB1_0611
ClassII,DQA1_0302-DQB1_0612
ClassII,DQA1_0302-DQB1_0614
ClassII,DQA1_0302-DQB1_0615
ClassII,DQA1_0302-DQB1_0616
ClassII,DQA1_0302-DQB1_0617
ClassII,DQA1_0302-DQB1_0618
ClassII,DQA1_0302-DQB1_0619
ClassII,DQA1_0302-DQB1_0621
ClassII,DQA1_0302-DQB1_0622
ClassII,DQA1_0302-DQB1_0623
ClassII,DQA1_0302-DQB1_0624
ClassII,DQA1_0302-DQB1_0625
ClassII,DQA1_0302-DQB1_0627
ClassII,DQA1_0302-DQB1_0628
ClassII,DQA1_0302-DQB1_0629
ClassII,DQA1_0302-DQB1_0630
ClassII,DQA1_0302-DQB1_0631
ClassII,DQA1_0302-DQB1_0632
ClassII,DQA1_0302-DQB1_0633
ClassII,DQA1_0302-DQB1_0634
ClassII,DQA1_0302-DQB1_0635
ClassII,DQA1_0302-DQB1_0636
ClassII,DQA1_0302-DQB1_0637
ClassII,DQA1_0302-DQB1_0638
ClassII,DQA1_0302-DQB1_0639
ClassII,DQA1_0302-DQB1_0640
ClassII,DQA1_0302-DQB1_0641
ClassII,DQA1_0302-DQB1_0642
ClassII,DQA1_0302-DQB1_0643
ClassII,DQA1_0302-DQB1_0644
ClassII,DQA1_0303-DQB1_0201
ClassII,DQA1_0303-DQB1_0202
ClassII,DQA1_0303-DQB1_0203
ClassII,DQA1_0303-DQB1_0204
ClassII,DQA1_0303-DQB1_0205
ClassII,DQA1_0303-DQB1_0206
ClassII,DQA1_0303-DQB1_0301
ClassII,DQA1_0303-DQB1_0302
ClassII,DQA1_0303-DQB1_0303
ClassII,DQA1_0303-DQB1_0304
ClassII,DQA1_0303-DQB1_0305
ClassII,DQA1_0303-DQB1_0306
ClassII,DQA1_0303-DQB1_0307
ClassII,DQA1_0303-DQB1_0308
ClassII,DQA1_0303-DQB1_0309
ClassII,DQA1_0303-DQB1_0310
ClassII,DQA1_0303-DQB1_0311
ClassII,DQA1_0303-DQB1_0312
ClassII,DQA1_0303-DQB1_0313
ClassII,DQA1_0303-DQB1_0314
ClassII,DQA1_0303-DQB1_0315
ClassII,DQA1_0303-DQB1_0316
ClassII,DQA1_0303-DQB1_0317
ClassII,DQA1_0303-DQB1_0318
ClassII,DQA1_0303-DQB1_0319
ClassII,DQA1_0303-DQB1_0320
ClassII,DQA1_0303-DQB1_0321
ClassII,DQA1_0303-DQB1_0322
ClassII,DQA1_0303-DQB1_0323
ClassII,DQA1_0303-DQB1_0324
ClassII,DQA1_0303-DQB1_0325
ClassII,DQA1_0303-DQB1_0326
ClassII,DQA1_0303-DQB1_0327
ClassII,DQA1_0303-DQB1_0328
ClassII,DQA1_0303-DQB1_0329
ClassII,DQA1_0303-DQB1_0330
ClassII,DQA1_0303-DQB1_0331
ClassII,DQA1_0303-DQB1_0332
ClassII,DQA1_0303-DQB1_0333
ClassII,DQA1_0303-DQB1_0334
ClassII,DQA1_0303-DQB1_0335
ClassII,DQA1_0303-DQB1_0336
ClassII,DQA1_0303-DQB1_0337
ClassII,DQA1_0303-DQB1_0338
ClassII,DQA1_0303-DQB1_0401
ClassII,DQA1_0303-DQB1_0402
ClassII,DQA1_0303-DQB1_0403
ClassII,DQA1_0303-DQB1_0404
ClassII,DQA1_0303-DQB1_0405
ClassII,DQA1_0303-DQB1_0406
ClassII,DQA1_0303-DQB1_0407
ClassII,DQA1_0303-DQB1_0408
ClassII,DQA1_0303-DQB1_0501
ClassII,DQA1_0303-DQB1_0502
ClassII,DQA1_0303-DQB1_0503
ClassII,DQA1_0303-DQB1_0505
ClassII,DQA1_0303-DQB1_0506
ClassII,DQA1_0303-DQB1_0507
ClassII,DQA1_0303-DQB1_0508
ClassII,DQA1_0303-DQB1_0509
ClassII,DQA1_0303-DQB1_0510
ClassII,DQA1_0303-DQB1_0511
ClassII,DQA1_0303-DQB1_0512
ClassII,DQA1_0303-DQB1_0513
ClassII,DQA1_0303-DQB1_0514
ClassII,DQA1_0303-DQB1_0601
ClassII,DQA1_0303-DQB1_0602
ClassII,DQA1_0303-DQB1_0603
ClassII,DQA1_0303-DQB1_0604
ClassII,DQA1_0303-DQB1_0607
ClassII,DQA1_0303-DQB1_0608
ClassII,DQA1_0303-DQB1_0609
ClassII,DQA1_0303-DQB1_0610
ClassII,DQA1_0303-DQB1_0611
ClassII,DQA1_0303-DQB1_0612
ClassII,DQA1_0303-DQB1_0614
ClassII,DQA1_0303-DQB1_0615
ClassII,DQA1_0303-DQB1_0616
ClassII,DQA1_0303-DQB1_0617
ClassII,DQA1_0303-DQB1_0618
ClassII,DQA1_0303-DQB1_0619
ClassII,DQA1_0303-DQB1_0621
ClassII,DQA1_0303-DQB1_0622
ClassII,DQA1_0303-DQB1_0623
ClassII,DQA1_0303-DQB1_0624
ClassII,DQA1_0303-DQB1_0625
ClassII,DQA1_0303-DQB1_0627
ClassII,DQA1_0303-DQB1_0628
ClassII,DQA1_0303-DQB1_0629
ClassII,DQA1_0303-DQB1_0630
ClassII,DQA1_0303-DQB1_0631
ClassII,DQA1_0303-DQB1_0632
ClassII,DQA1_0303-DQB1_0633
ClassII,DQA1_0303-DQB1_0634
ClassII,DQA1_0303-DQB1_0635
ClassII,DQA1_0303-DQB1_0636
ClassII,DQA1_0303-DQB1_0637
ClassII,DQA1_0303-DQB1_0638
ClassII,DQA1_0303-DQB1_0639
ClassII,DQA1_0303-DQB1_0640
ClassII,DQA1_0303-DQB1_0641
ClassII,DQA1_0303-DQB1_0642
ClassII,DQA1_0303-DQB1_0643
ClassII,DQA1_0303-DQB1_0644
ClassII,DQA1_0401-DQB1_0201
ClassII,DQA1_0401-DQB1_0202
ClassII,DQA1_0401-DQB1_0203
ClassII,DQA1_0401-DQB1_0204
ClassII,DQA1_0401-DQB1_0205
ClassII,DQA1_0401-DQB1_0206
ClassII,DQA1_0401-DQB1_0301
ClassII,DQA1_0401-DQB1_0302
ClassII,DQA1_0401-DQB1_0303
ClassII,DQA1_0401-DQB1_0304
ClassII,DQA1_0401-DQB1_0305
ClassII,DQA1_0401-DQB1_0306
ClassII,DQA1_0401-DQB1_0307
ClassII,DQA1_0401-DQB1_0308
ClassII,DQA1_0401-DQB1_0309
ClassII,DQA1_0401-DQB1_0310
ClassII,DQA1_0401-DQB1_0311
ClassII,DQA1_0401-DQB1_0312
ClassII,DQA1_0401-DQB1_0313
ClassII,DQA1_0401-DQB1_0314
ClassII,DQA1_0401-DQB1_0315
ClassII,DQA1_0401-DQB1_0316
ClassII,DQA1_0401-DQB1_0317
ClassII,DQA1_0401-DQB1_0318
ClassII,DQA1_0401-DQB1_0319
ClassII,DQA1_0401-DQB1_0320
ClassII,DQA1_0401-DQB1_0321
ClassII,DQA1_0401-DQB1_0322
ClassII,DQA1_0401-DQB1_0323
ClassII,DQA1_0401-DQB1_0324
ClassII,DQA1_0401-DQB1_0325
ClassII,DQA1_0401-DQB1_0326
ClassII,DQA1_0401-DQB1_0327
ClassII,DQA1_0401-DQB1_0328
ClassII,DQA1_0401-DQB1_0329
ClassII,DQA1_0401-DQB1_0330
ClassII,DQA1_0401-DQB1_0331
ClassII,DQA1_0401-DQB1_0332
ClassII,DQA1_0401-DQB1_0333
ClassII,DQA1_0401-DQB1_0334
ClassII,DQA1_0401-DQB1_0335
ClassII,DQA1_0401-DQB1_0336
ClassII,DQA1_0401-DQB1_0337
ClassII,DQA1_0401-DQB1_0338
ClassII,DQA1_0401-DQB1_0401
ClassII,DQA1_0401-DQB1_0402
ClassII,DQA1_0401-DQB1_0403
ClassII,DQA1_0401-DQB1_0404
ClassII,DQA1_0401-DQB1_0405
ClassII,DQA1_0401-DQB1_0406
ClassII,DQA1_0401-DQB1_0407
ClassII,DQA1_0401-DQB1_0408
ClassII,DQA1_0401-DQB1_0501
ClassII,DQA1_0401-DQB1_0502
ClassII,DQA1_0401-DQB1_0503
